"CCAA","Anio","Dim","Valor"
"Cataluña",2011,"dim7",102.265597890401
"Cataluña",2011,"dim8",103.290128459407
"Cataluña",2011,"dim9",101.224348073725
"Cataluña",2012,"dim1",98.7081416085338
"Cataluña",2012,"dim2",96.7115089836787
"Cataluña",2012,"dim3",102.888175574264
"Cataluña",2012,"dim4",101.03781049952
"Cataluña",2012,"dim5",100.363567961063
"Cataluña",2012,"dim6",97.9091847293545
"Cataluña",2012,"dim7",102.265597890401
"Cataluña",2012,"dim8",102.330260593426
"Cataluña",2012,"dim9",101.224348073725
"Cataluña",2013,"dim1",99.6160002152621
"Cataluña",2013,"dim2",96.2187249685783
"Cataluña",2013,"dim3",104.125705426239
"Cataluña",2013,"dim4",102.159886019329
"Cataluña",2013,"dim5",100.363567961063
"Cataluña",2013,"dim6",96.7004510454334
"Cataluña",2013,"dim7",102.265597890401
"Cataluña",2013,"dim8",102.571356959243
"Cataluña",2013,"dim9",101.224348073725
"Cataluña",2014,"dim1",99.3093912573658
"Cataluña",2014,"dim2",97.3592258187917
"Cataluña",2014,"dim3",104.359007653819
"Cataluña",2014,"dim4",102.712589135994
"Cataluña",2014,"dim5",100.363567961063
"Cataluña",2014,"dim6",96.7732536769462
"Cataluña",2014,"dim7",102.265597890401
"Cataluña",2014,"dim8",103.368343996665
"Cataluña",2014,"dim9",101.224348073725
"Cataluña",2015,"dim1",99.5571479303885
"Cataluña",2015,"dim2",97.5730846248938
"Cataluña",2015,"dim3",104.000571674283
"Cataluña",2015,"dim4",103.265257040491
"Cataluña",2015,"dim5",100.628888934866
"Cataluña",2015,"dim6",98.2561600522671
"Cataluña",2015,"dim7",102.265597890401
"Cataluña",2015,"dim8",102.750563794293
"Cataluña",2015,"dim9",101.224348073725
"Cataluña",2016,"dim1",100.544021605826
"Cataluña",2016,"dim2",98.433064325477
"Cataluña",2016,"dim3",104.980229913731
"Cataluña",2016,"dim4",103.678734933918
"Cataluña",2016,"dim5",100.628888934866
"Cataluña",2016,"dim6",99.2450048123332
"Cataluña",2016,"dim7",102.265597890401
"Cataluña",2016,"dim8",103.816833137954
"Cataluña",2016,"dim9",101.224348073725
"Cataluña",2017,"dim1",101.083893547591
"Cataluña",2017,"dim2",99.8394644315133
"Cataluña",2017,"dim3",105.101526322435
"Cataluña",2017,"dim4",104.324342438611
"Cataluña",2017,"dim5",100.628888934866
"Cataluña",2017,"dim6",99.2801520230143
"Cataluña",2017,"dim7",102.265597890401
"Cataluña",2017,"dim8",103.664043884913
"Cataluña",2017,"dim9",101.224348073725
"Cataluña",2018,"dim1",102.267808557678
"Cataluña",2018,"dim2",101.675039788027
"Cataluña",2018,"dim3",105.726687028745
"Cataluña",2018,"dim4",105.798659337867
"Cataluña",2018,"dim5",96.0290826575414
"Cataluña",2018,"dim6",97.9039038715101
"Cataluña",2018,"dim7",102.265597890401
"Cataluña",2018,"dim8",103.5752099637
"Cataluña",2018,"dim9",106.617129682329
"Cataluña",2019,"dim1",101.796763409585
"Cataluña",2019,"dim2",102.645285565187
"Cataluña",2019,"dim3",105.838610357036
"Cataluña",2019,"dim4",105.570321565384
"Cataluña",2019,"dim5",96.0290826575414
"Cataluña",2019,"dim6",97.5757804079047
"Cataluña",2019,"dim7",102.265597890401
"Cataluña",2019,"dim8",102.998622193201
"Cataluña",2019,"dim9",106.617129682329
"Cataluña",2020,"dim1",100.284033495005
"Cataluña",2020,"dim2",103.009978234323
"Cataluña",2020,"dim3",102.932129629602
"Cataluña",2020,"dim4",106.787441239427
"Cataluña",2020,"dim5",96.0290826575414
"Cataluña",2020,"dim6",98.3314617167559
"Cataluña",2020,"dim7",102.265597890401
"Cataluña",2020,"dim8",102.300253858713
"Cataluña",2020,"dim9",106.617129682329
"Cataluña",2021,"dim1",100.716575852957
"Cataluña",2021,"dim2",102.497518421373
"Cataluña",2021,"dim3",102.024926904164
"Cataluña",2021,"dim4",109.125134839412
"Cataluña",2021,"dim5",95.3284556352651
"Cataluña",2021,"dim6",97.6474656623813
"Cataluña",2021,"dim7",102.265597890401
"Cataluña",2021,"dim8",102.28134776711
"Cataluña",2021,"dim9",105.367365564454
"Cataluña",2022,"dim1",100.248351652583
"Cataluña",2022,"dim2",103.51017313758
"Cataluña",2022,"dim3",102.147984158214
"Cataluña",2022,"dim4",108.585208340623
"Cataluña",2022,"dim5",94.1594260447246
"Cataluña",2022,"dim6",96.3192900194061
"Cataluña",2022,"dim7",97.5315914950459
"Cataluña",2022,"dim8",101.78124291034
"Cataluña",2022,"dim9",103.635735650936
"Cataluña",2023,"dim1",100.493732118563
"Cataluña",2023,"dim2",104.520614694214
"Cataluña",2023,"dim3",102.350512755558
"Cataluña",2023,"dim4",110.06210804222
"Cataluña",2023,"dim5",94.3348643181764
"Cataluña",2023,"dim6",95.6520972254667
"Cataluña",2023,"dim7",97.5315914950459
"Cataluña",2023,"dim8",101.222069306342
"Cataluña",2023,"dim9",104.130619098392
"Comunitat Valenciana",2008,"dim1",98.6415734290396
"Comunitat Valenciana",2008,"dim2",99.5757731935279
"Comunitat Valenciana",2008,"dim3",98.5814374093301
"Comunitat Valenciana",2008,"dim4",99.6024243071384
"Comunitat Valenciana",2008,"dim5",102.313944709342
"Comunitat Valenciana",2008,"dim6",97.0101882300921
"Comunitat Valenciana",2008,"dim7",107.37449272773
"Comunitat Valenciana",2008,"dim8",97.6919841956888
"Comunitat Valenciana",2008,"dim9",105.07211240624
"Comunitat Valenciana",2009,"dim1",98.1327621650811
"Comunitat Valenciana",2009,"dim2",97.1623837014633
"Comunitat Valenciana",2009,"dim3",98.5820279861487
"Comunitat Valenciana",2009,"dim4",99.1704367115937
"Comunitat Valenciana",2009,"dim5",102.313944709342
"Comunitat Valenciana",2009,"dim6",97.827830649996
"Comunitat Valenciana",2009,"dim7",107.37449272773
"Comunitat Valenciana",2009,"dim8",100.573055705096
"Comunitat Valenciana",2009,"dim9",105.07211240624
"Comunitat Valenciana",2010,"dim1",98.3492535164487
"Comunitat Valenciana",2010,"dim2",95.9083413242186
"Comunitat Valenciana",2010,"dim3",99.4221757314873
"Comunitat Valenciana",2010,"dim4",100.648738674821
"Comunitat Valenciana",2010,"dim5",102.313944709342
"Comunitat Valenciana",2010,"dim6",99.0063363276108
"Comunitat Valenciana",2010,"dim7",107.37449272773
"Comunitat Valenciana",2010,"dim8",101.455337065283
"Comunitat Valenciana",2010,"dim9",105.07211240624
"Comunitat Valenciana",2011,"dim1",99.4247245120539
"Comunitat Valenciana",2011,"dim2",94.7205402759804
"Comunitat Valenciana",2011,"dim3",101.768468481441
"Comunitat Valenciana",2011,"dim4",101.230344981449
"Comunitat Valenciana",2011,"dim5",102.313944709342
"Comunitat Valenciana",2011,"dim6",99.0063363276108
"Comunitat Valenciana",2011,"dim7",107.37449272773
"Comunitat Valenciana",2011,"dim8",102.880839543963
"Comunitat Valenciana",2011,"dim9",105.07211240624
"Comunitat Valenciana",2012,"dim1",97.4901214054999
"Comunitat Valenciana",2012,"dim2",93.7519878330616
"Comunitat Valenciana",2012,"dim3",100.780727583679
"Comunitat Valenciana",2012,"dim4",102.458348867691
"Comunitat Valenciana",2012,"dim5",102.313944709342
"Comunitat Valenciana",2012,"dim6",99.9591540134874
"Comunitat Valenciana",2012,"dim7",107.37449272773
"Comunitat Valenciana",2012,"dim8",102.136011640559
"Comunitat Valenciana",2012,"dim9",105.07211240624
"Comunitat Valenciana",2013,"dim1",97.4814467272702
"Comunitat Valenciana",2013,"dim2",92.8945128429805
"Comunitat Valenciana",2013,"dim3",99.4359368690337
"Comunitat Valenciana",2013,"dim4",103.533650380097
"Comunitat Valenciana",2013,"dim5",102.313944709342
"Comunitat Valenciana",2013,"dim6",100.336296357635
"Comunitat Valenciana",2013,"dim7",107.37449272773
"Comunitat Valenciana",2013,"dim8",103.930995930238
"Comunitat Valenciana",2013,"dim9",105.07211240624
"Comunitat Valenciana",2014,"dim1",96.1442407738756
"Comunitat Valenciana",2014,"dim2",93.640607547535
"Comunitat Valenciana",2014,"dim3",100.785997503132
"Comunitat Valenciana",2014,"dim4",102.313661749536
"Comunitat Valenciana",2014,"dim5",102.313944709342
"Comunitat Valenciana",2014,"dim6",100.696348709764
"Comunitat Valenciana",2014,"dim7",107.37449272773
"Comunitat Valenciana",2014,"dim8",102.53276519628
"Comunitat Valenciana",2014,"dim9",105.07211240624
"Comunitat Valenciana",2015,"dim1",97.0879079273318
"Comunitat Valenciana",2015,"dim2",94.8100963076819
"Comunitat Valenciana",2015,"dim3",101.390359644673
"Comunitat Valenciana",2015,"dim4",102.734910207911
"Comunitat Valenciana",2015,"dim5",103.241689474975
"Comunitat Valenciana",2015,"dim6",101.35572479344
"Comunitat Valenciana",2015,"dim7",107.37449272773
"Comunitat Valenciana",2015,"dim8",101.425065939615
"Comunitat Valenciana",2015,"dim9",105.07211240624
"Comunitat Valenciana",2016,"dim1",97.0731927513455
"Comunitat Valenciana",2016,"dim2",95.900046820567
"Comunitat Valenciana",2016,"dim3",101.129948798603
"Comunitat Valenciana",2016,"dim4",103.242326589228
"Comunitat Valenciana",2016,"dim5",103.241689474975
"Comunitat Valenciana",2016,"dim6",101.56854708078
"Comunitat Valenciana",2016,"dim7",107.37449272773
"Comunitat Valenciana",2016,"dim8",101.790576963534
"Comunitat Valenciana",2016,"dim9",105.07211240624
"Comunitat Valenciana",2017,"dim1",97.4556990146112
"Comunitat Valenciana",2017,"dim2",96.6684549958094
"Comunitat Valenciana",2017,"dim3",102.251553117726
"Comunitat Valenciana",2017,"dim4",103.515409948311
"Comunitat Valenciana",2017,"dim5",103.241689474975
"Comunitat Valenciana",2017,"dim6",101.59087252615
"Comunitat Valenciana",2017,"dim7",107.37449272773
"Comunitat Valenciana",2017,"dim8",102.710901441055
"Comunitat Valenciana",2017,"dim9",105.07211240624
"Comunitat Valenciana",2018,"dim1",100.620033257541
"Comunitat Valenciana",2018,"dim2",98.5055915104422
"Comunitat Valenciana",2018,"dim3",102.640804373595
"Comunitat Valenciana",2018,"dim4",104.595015897511
"Comunitat Valenciana",2018,"dim5",100.705980970264
"Comunitat Valenciana",2018,"dim6",102.29350060952
"Comunitat Valenciana",2018,"dim7",107.37449272773
"Comunitat Valenciana",2018,"dim8",102.994422500888
"Comunitat Valenciana",2018,"dim9",108.659585274474
"Comunitat Valenciana",2019,"dim1",101.119066346022
"Comunitat Valenciana",2019,"dim2",99.1989592878376
"Comunitat Valenciana",2019,"dim3",102.682536953499
"Comunitat Valenciana",2019,"dim4",105.558358338487
"Comunitat Valenciana",2019,"dim5",100.705980970264
"Comunitat Valenciana",2019,"dim6",101.912685356751
"Comunitat Valenciana",2019,"dim7",107.37449272773
"Comunitat Valenciana",2019,"dim8",104.226111046172
"Comunitat Valenciana",2019,"dim9",108.659585274474
"Comunitat Valenciana",2020,"dim1",99.1552290659799
"Comunitat Valenciana",2020,"dim2",99.2669353749475
"Comunitat Valenciana",2020,"dim3",101.643046104412
"Comunitat Valenciana",2020,"dim4",105.652664084702
"Comunitat Valenciana",2020,"dim5",100.705980970264
"Comunitat Valenciana",2020,"dim6",102.902227646118
"Comunitat Valenciana",2020,"dim7",107.37449272773
"Comunitat Valenciana",2020,"dim8",102.435612061487
"Comunitat Valenciana",2020,"dim9",108.659585274474
"Comunitat Valenciana",2021,"dim1",100.147006886975
"Comunitat Valenciana",2021,"dim2",98.8757110678165
"Comunitat Valenciana",2021,"dim3",101.268777984786
"Comunitat Valenciana",2021,"dim4",109.117894509552
"Comunitat Valenciana",2021,"dim5",99.6311200274769
"Comunitat Valenciana",2021,"dim6",102.196374919992
"Comunitat Valenciana",2021,"dim7",107.37449272773
"Comunitat Valenciana",2021,"dim8",102.738534781838
"Comunitat Valenciana",2021,"dim9",107.298409997019
"Comunitat Valenciana",2022,"dim1",101.180755247331
"Comunitat Valenciana",2022,"dim2",100.84657230795
"Comunitat Valenciana",2022,"dim3",102.027932880823
"Comunitat Valenciana",2022,"dim4",108.228222296195
"Comunitat Valenciana",2022,"dim5",97.7542229504903
"Comunitat Valenciana",2022,"dim6",101.328368045245
"Comunitat Valenciana",2022,"dim7",104.89283177637
"Comunitat Valenciana",2022,"dim8",102.318331404057
"Comunitat Valenciana",2022,"dim9",105.020217378646
"Comunitat Valenciana",2023,"dim1",99.6039325144384
"Comunitat Valenciana",2023,"dim2",101.705498465508
"Comunitat Valenciana",2023,"dim3",101.428504748858
"Comunitat Valenciana",2023,"dim4",109.633673476334
"Comunitat Valenciana",2023,"dim5",97.6256874310147
"Comunitat Valenciana",2023,"dim6",100.503546584937
"Comunitat Valenciana",2023,"dim7",104.89283177637
"Comunitat Valenciana",2023,"dim8",102.069462525885
"Comunitat Valenciana",2023,"dim9",105.576927554417
"Extremadura",2008,"dim1",98.6611814965544
"Extremadura",2008,"dim2",95.4044526892601
"Extremadura",2008,"dim3",97.215910076963
"Extremadura",2008,"dim4",96.3336689721765
"Extremadura",2008,"dim5",99.2276480380964
"Extremadura",2008,"dim6",105.707454219913
"Extremadura",2008,"dim7",98.2326761314759
"Extremadura",2008,"dim8",103.499371824557
"Extremadura",2008,"dim9",97.6336070426779
"Extremadura",2009,"dim1",99.5894484708649
"Extremadura",2009,"dim2",93.9202057932418
"Extremadura",2009,"dim3",96.8589370081886
"Extremadura",2009,"dim4",96.1347130613928
"Extremadura",2009,"dim5",99.2276480380964
"Extremadura",2009,"dim6",104.301635773094
"Extremadura",2009,"dim7",98.2326761314759
"Extremadura",2009,"dim8",102.830884367512
"Extremadura",2009,"dim9",97.6336070426779
"Extremadura",2010,"dim1",96.1596921194497
"Extremadura",2010,"dim2",92.9709397756677
"Extremadura",2010,"dim3",97.5903786781805
"Extremadura",2010,"dim4",97.6271871447699
"Extremadura",2010,"dim5",99.2276480380964
"Extremadura",2010,"dim6",105.404087514324
"Extremadura",2010,"dim7",98.2326761314759
"Extremadura",2010,"dim8",102.219814178695
"Extremadura",2010,"dim9",97.6336070426779
"Extremadura",2011,"dim1",98.5872423729067
"Extremadura",2011,"dim2",91.2850372308628
"Extremadura",2011,"dim3",99.4689893130162
"Extremadura",2011,"dim4",98.9530208766142
"Extremadura",2011,"dim5",99.2276480380964
"Extremadura",2011,"dim6",105.404087514324
"Extremadura",2011,"dim7",98.2326761314759
"Extremadura",2011,"dim8",103.756635882185
"Extremadura",2011,"dim9",97.6336070426779
"Extremadura",2012,"dim1",97.9495975568968
"Extremadura",2012,"dim2",89.06486956681
"Extremadura",2012,"dim3",99.7524400043237
"Extremadura",2012,"dim4",97.5561688257882
"Extremadura",2012,"dim5",99.2276480380964
"Extremadura",2012,"dim6",104.821899481373
"Extremadura",2012,"dim7",98.2326761314759
"Extremadura",2012,"dim8",106.226953805935
"Extremadura",2012,"dim9",97.6336070426779
"Extremadura",2013,"dim1",96.1620668554544
"Extremadura",2013,"dim2",88.6011114722012
"Extremadura",2013,"dim3",95.8870142758785
"Extremadura",2013,"dim4",97.7678917429017
"Extremadura",2013,"dim5",99.2276480380964
"Extremadura",2013,"dim6",105.471429689918
"Extremadura",2013,"dim7",98.2326761314759
"Extremadura",2013,"dim8",104.049158582195
"Extremadura",2013,"dim9",97.6336070426779
"Extremadura",2014,"dim1",96.4142300653375
"Extremadura",2014,"dim2",89.5568251336935
"Extremadura",2014,"dim3",95.9068543525686
"Extremadura",2014,"dim4",98.6106227510183
"Extremadura",2014,"dim5",99.2276480380964
"Extremadura",2014,"dim6",104.13679971782
"Extremadura",2014,"dim7",98.2326761314759
"Extremadura",2014,"dim8",103.880472430528
"Extremadura",2014,"dim9",97.6336070426779
"Extremadura",2015,"dim1",97.2722358893779
"Extremadura",2015,"dim2",89.8206645183801
"Extremadura",2015,"dim3",99.6645420728334
"Extremadura",2015,"dim4",99.1226242152553
"Extremadura",2015,"dim5",100.289842432209
"Extremadura",2015,"dim6",106.010190355325
"Extremadura",2015,"dim7",98.2326761314759
"Extremadura",2015,"dim8",103.420083199373
"Extremadura",2015,"dim9",97.6336070426779
"Extremadura",2016,"dim1",97.2853714770204
"Extremadura",2016,"dim2",90.9251935755175
"Extremadura",2016,"dim3",98.8101340337844
"Extremadura",2016,"dim4",99.1099425063101
"Extremadura",2016,"dim5",100.289842432209
"Extremadura",2016,"dim6",105.799719747001
"Extremadura",2016,"dim7",98.2326761314759
"Extremadura",2016,"dim8",103.706086801458
"Extremadura",2016,"dim9",97.6336070426779
"Extremadura",2017,"dim1",96.3996793991085
"Extremadura",2017,"dim2",91.0834324732163
"Extremadura",2017,"dim3",102.247958983
"Extremadura",2017,"dim4",99.496355136383
"Extremadura",2017,"dim5",100.289842432209
"Extremadura",2017,"dim6",106.421025439338
"Extremadura",2017,"dim7",98.2326761314759
"Extremadura",2017,"dim8",104.655372258018
"Extremadura",2017,"dim9",97.6336070426779
"Extremadura",2018,"dim1",97.6084589348849
"Extremadura",2018,"dim2",93.6428609805574
"Extremadura",2018,"dim3",104.006077763626
"Extremadura",2018,"dim4",100.146514005843
"Extremadura",2018,"dim5",102.013868834951
"Extremadura",2018,"dim6",107.024369236825
"Extremadura",2018,"dim7",98.2326761314759
"Extremadura",2018,"dim8",106.779368160895
"Extremadura",2018,"dim9",107.254729225852
"Extremadura",2019,"dim1",98.8241543226192
"Extremadura",2019,"dim2",93.9158671277886
"Extremadura",2019,"dim3",103.807221009608
"Extremadura",2019,"dim4",100.428129718505
"Extremadura",2019,"dim5",102.013868834951
"Extremadura",2019,"dim6",106.434309004794
"Extremadura",2019,"dim7",98.2326761314759
"Extremadura",2019,"dim8",106.211467765596
"Extremadura",2019,"dim9",107.254729225852
"Extremadura",2020,"dim1",98.0700118387794
"Extremadura",2020,"dim2",94.5232487189952
"Extremadura",2020,"dim3",101.016318387978
"Extremadura",2020,"dim4",100.728479815081
"Extremadura",2020,"dim5",102.013868834951
"Extremadura",2020,"dim6",105.513007213283
"Extremadura",2020,"dim7",98.2326761314759
"Extremadura",2020,"dim8",105.201573739093
"Extremadura",2020,"dim9",107.254729225852
"Extremadura",2021,"dim1",98.8098339539962
"Extremadura",2021,"dim2",94.7403430806706
"Extremadura",2021,"dim3",99.9884801441
"Extremadura",2021,"dim4",103.631127665367
"Extremadura",2021,"dim5",103.086988637256
"Extremadura",2021,"dim6",105.82069590736
"Extremadura",2021,"dim7",98.2326761314759
"Extremadura",2021,"dim8",105.417225359209
"Extremadura",2021,"dim9",105.448035705148
"Extremadura",2022,"dim1",98.8189456201751
"Extremadura",2022,"dim2",96.6366958779344
"Extremadura",2022,"dim3",101.541453425709
"Extremadura",2022,"dim4",106.750270481538
"Extremadura",2022,"dim5",98.6644319814887
"Extremadura",2022,"dim6",105.400122578794
"Extremadura",2022,"dim7",99.5399344502549
"Extremadura",2022,"dim8",104.837794491629
"Extremadura",2022,"dim9",100.86142771833
"Extremadura",2023,"dim1",98.5234781090224
"Extremadura",2023,"dim2",96.8270249656942
"Extremadura",2023,"dim3",100.117643561031
"Extremadura",2023,"dim4",108.083106929703
"Extremadura",2023,"dim5",99.2218773064275
"Extremadura",2023,"dim6",105.040993988891
"Extremadura",2023,"dim7",99.5399344502549
"Extremadura",2023,"dim8",103.746822415573
"Extremadura",2023,"dim9",102.268163559149
"Galicia",2008,"dim1",100.747479169963
"Galicia",2008,"dim2",97.9102730498049
"Galicia",2008,"dim3",97.3883985167891
"Galicia",2008,"dim4",102.871672368532
"Galicia",2008,"dim5",95.6728469775338
"Galicia",2008,"dim6",106.488500005296
"Galicia",2008,"dim7",94.3587589622153
"Galicia",2008,"dim8",98.0739840090878
"Galicia",2008,"dim9",85.8865217196376
"Galicia",2009,"dim1",99.6174219569198
"Galicia",2009,"dim2",96.8788290303192
"Galicia",2009,"dim3",95.3476028771759
"Galicia",2009,"dim4",102.152280389381
"Galicia",2009,"dim5",95.6728469775338
"Galicia",2009,"dim6",106.136639118124
"Galicia",2009,"dim7",94.3587589622153
"Galicia",2009,"dim8",96.7754466948311
"Galicia",2009,"dim9",85.8865217196376
"Galicia",2010,"dim1",99.6639440648347
"Galicia",2010,"dim2",95.5322597956942
"Galicia",2010,"dim3",96.2623269724155
"Galicia",2010,"dim4",102.309944809444
"Galicia",2010,"dim5",95.6728469775338
"Galicia",2010,"dim6",106.597096175821
"Galicia",2010,"dim7",94.3587589622153
"Galicia",2010,"dim8",98.5528250919472
"Galicia",2010,"dim9",85.8865217196376
"Galicia",2011,"dim1",100.673557652152
"Galicia",2011,"dim2",94.4634668240131
"Galicia",2011,"dim3",97.3467722129178
"Galicia",2011,"dim4",102.711577901752
"Galicia",2011,"dim5",95.6728469775338
"Galicia",2011,"dim6",106.597096175821
"Galicia",2011,"dim7",94.3587589622153
"Galicia",2011,"dim8",98.0055863122775
"Galicia",2011,"dim9",85.8865217196376
"Galicia",2012,"dim1",99.9065119773171
"Galicia",2012,"dim2",93.798371276613
"Galicia",2012,"dim3",96.2094866542801
"Galicia",2012,"dim4",102.148981846106
"Galicia",2012,"dim5",95.6728469775338
"Galicia",2012,"dim6",106.610203256346
"Galicia",2012,"dim7",94.3587589622153
"Galicia",2012,"dim8",98.4788108566157
"Galicia",2012,"dim9",85.8865217196376
"Galicia",2013,"dim1",99.1860692302709
"Galicia",2013,"dim2",92.9007498523101
"Galicia",2013,"dim3",96.58869086476
"Galicia",2013,"dim4",102.533575530423
"Galicia",2013,"dim5",95.6728469775338
"Galicia",2013,"dim6",107.110675439331
"Galicia",2013,"dim7",94.3587589622153
"Galicia",2013,"dim8",98.6600261932589
"Galicia",2013,"dim9",85.8865217196376
"Galicia",2014,"dim1",98.6009309844605
"Galicia",2014,"dim2",92.6713819306926
"Galicia",2014,"dim3",95.3788153793605
"Galicia",2014,"dim4",102.971368571977
"Galicia",2014,"dim5",95.6728469775338
"Galicia",2014,"dim6",105.793971267017
"Galicia",2014,"dim7",94.3587589622153
"Galicia",2014,"dim8",97.9907863022674
"Galicia",2014,"dim9",85.8865217196376
"Galicia",2015,"dim1",99.3549615360859
"Galicia",2015,"dim2",93.4746141760314
"Galicia",2015,"dim3",96.6716074268108
"Galicia",2015,"dim4",104.114070671597
"Galicia",2015,"dim5",96.0964541237682
"Galicia",2015,"dim6",106.522069527013
"Galicia",2015,"dim7",94.3587589622153
"Galicia",2015,"dim8",98.5088647170528
"Galicia",2015,"dim9",85.8865217196376
"Galicia",2016,"dim1",99.7441218209973
"Galicia",2016,"dim2",94.4891191013354
"Galicia",2016,"dim3",97.8196017814804
"Galicia",2016,"dim4",104.539194986245
"Galicia",2016,"dim5",96.0964541237682
"Galicia",2016,"dim6",106.839634268518
"Galicia",2016,"dim7",94.3587589622153
"Galicia",2016,"dim8",98.9241904289022
"Galicia",2016,"dim9",85.8865217196376
"Galicia",2017,"dim1",101.503697157299
"Galicia",2017,"dim2",95.1594244395905
"Galicia",2017,"dim3",100.61186074465
"Galicia",2017,"dim4",104.701824848177
"Galicia",2017,"dim5",96.0964541237682
"Galicia",2017,"dim6",106.923394828275
"Galicia",2017,"dim7",94.3587589622153
"Galicia",2017,"dim8",97.9968773911772
"Galicia",2017,"dim9",85.8865217196376
"Galicia",2018,"dim1",102.899520356579
"Galicia",2018,"dim2",98.6161782123104
"Galicia",2018,"dim3",99.4458846523871
"Galicia",2018,"dim4",104.82832288406
"Galicia",2018,"dim5",102.129554578959
"Galicia",2018,"dim6",106.838718680908
"Galicia",2018,"dim7",94.3587589622153
"Galicia",2018,"dim8",99.5252444551902
"Galicia",2018,"dim9",93.8060283501656
"Galicia",2019,"dim1",103.133460334671
"Galicia",2019,"dim2",99.3667701602094
"Galicia",2019,"dim3",100.709666055636
"Galicia",2019,"dim4",106.268128155274
"Galicia",2019,"dim5",102.129554578959
"Galicia",2019,"dim6",106.187554540665
"Galicia",2019,"dim7",94.3587589622153
"Galicia",2019,"dim8",100.335388644981
"Galicia",2019,"dim9",93.8060283501656
"Galicia",2020,"dim1",101.921715330729
"Galicia",2020,"dim2",99.8224519315917
"Galicia",2020,"dim3",100.560028831096
"Galicia",2020,"dim4",107.305645468272
"Galicia",2020,"dim5",102.129554578959
"Galicia",2020,"dim6",107.019121269196
"Galicia",2020,"dim7",94.3587589622153
"Galicia",2020,"dim8",99.0164728438926
"Galicia",2020,"dim9",93.8060283501656
"Galicia",2021,"dim1",102.27718222126
"Galicia",2021,"dim2",99.2982150903416
"Galicia",2021,"dim3",99.3551364991046
"Galicia",2021,"dim4",109.96371568963
"Galicia",2021,"dim5",100.244223762313
"Galicia",2021,"dim6",106.050351389432
"Galicia",2021,"dim7",94.3587589622153
"Galicia",2021,"dim8",99.1210577256487
"Galicia",2021,"dim9",94.7239360928732
"Galicia",2022,"dim1",102.255926761857
"Galicia",2022,"dim2",100.486152471222
"Galicia",2022,"dim3",99.8904965772179
"Galicia",2022,"dim4",110.725910438978
"Galicia",2022,"dim5",94.972324785812
"Galicia",2022,"dim6",106.232532848595
"Galicia",2022,"dim7",93.0379895590646
"Galicia",2022,"dim8",99.2503740199242
"Galicia",2022,"dim9",92.6183480167629
"Galicia",2023,"dim1",100.818249520897
"Galicia",2023,"dim2",100.682007700525
"Galicia",2023,"dim3",99.3919361981172
"Galicia",2023,"dim4",111.317997900692
"Galicia",2023,"dim5",94.7626376616119
"Galicia",2023,"dim6",105.26102598234
"Galicia",2023,"dim7",93.0379895590646
"Galicia",2023,"dim8",98.6617828016921
"Galicia",2023,"dim9",93.0989040497917
"Madrid, Comunidad de",2008,"dim1",99.3300506760374
"Madrid, Comunidad de",2008,"dim2",102.466893171929
"Madrid, Comunidad de",2008,"dim3",103.562979591013
"Madrid, Comunidad de",2008,"dim4",104.977894995342
"Madrid, Comunidad de",2008,"dim5",100.529855289698
"Madrid, Comunidad de",2008,"dim6",93.458293210905
"Madrid, Comunidad de",2008,"dim7",102.848400898167
"Madrid, Comunidad de",2008,"dim8",99.3572618849748
"Madrid, Comunidad de",2008,"dim9",99.1393199595811
"Madrid, Comunidad de",2009,"dim1",99.1247394415709
"Madrid, Comunidad de",2009,"dim2",101.320210116555
"Madrid, Comunidad de",2009,"dim3",103.106857868693
"Madrid, Comunidad de",2009,"dim4",104.418576237656
"Madrid, Comunidad de",2009,"dim5",100.529855289698
"Madrid, Comunidad de",2009,"dim6",93.2009665184388
"Madrid, Comunidad de",2009,"dim7",102.848400898167
"Madrid, Comunidad de",2009,"dim8",99.0778712791089
"Madrid, Comunidad de",2009,"dim9",99.1393199595811
"Madrid, Comunidad de",2010,"dim1",99.0449535772544
"Madrid, Comunidad de",2010,"dim2",100.105231381886
"Madrid, Comunidad de",2010,"dim3",103.200416523793
"Madrid, Comunidad de",2010,"dim4",106.236657611377
"Madrid, Comunidad de",2010,"dim5",100.529855289698
"Madrid, Comunidad de",2010,"dim6",94.3861027953558
"Madrid, Comunidad de",2010,"dim7",102.848400898167
"Madrid, Comunidad de",2010,"dim8",102.05568799072
"Madrid, Comunidad de",2010,"dim9",99.1393199595811
"Madrid, Comunidad de",2011,"dim1",99.9010525517448
"Madrid, Comunidad de",2011,"dim2",98.8159578690274
"Madrid, Comunidad de",2011,"dim3",103.729610483662
"Madrid, Comunidad de",2011,"dim4",108.44383390543
"Madrid, Comunidad de",2011,"dim5",100.529855289698
"Madrid, Comunidad de",2011,"dim6",94.3861027953558
"Madrid, Comunidad de",2011,"dim7",102.848400898167
"Madrid, Comunidad de",2011,"dim8",102.390808345245
"Madrid, Comunidad de",2011,"dim9",99.1393199595811
"Madrid, Comunidad de",2012,"dim1",99.1048294745488
"Madrid, Comunidad de",2012,"dim2",98.2346045896161
"Madrid, Comunidad de",2012,"dim3",105.702330572596
"Madrid, Comunidad de",2012,"dim4",107.759053118262
"Madrid, Comunidad de",2012,"dim5",100.529855289698
"Madrid, Comunidad de",2012,"dim6",94.8701112996381
